Date	number of bedrooms	number of bathrooms	living area	lot area	number of floors	waterfront present	number of views	condition of the house	grade of the house	Area of the house(excluding basement)	Area of the basement	Built Year	Renovation Year	Postal Code	Lattitude	Longitude	living_area_renov	lot_area_renov	Number of schools nearby	Distance from the airport	Price
42546	4	2.75	3030	6625	2.0	0	0	3	8	3030	0	2011	0	122015	52.7115	-114.342	3030	9620	2	65	525000
42634	2	3.25	3000	24004	1.0	0	0	3	10	2410	590	1952	0	122049	52.841	-114.347	4270	24506	3	79	780000
42635	3	2.5	1520	9864	1.0	0	0	3	7	1160	360	1993	0	122023	52.5486	-114.361	1580	7425	3	76	240000
42733	3	1.75	1480	800	2.0	0	0	3	8	1000	480	2014	0	122016	52.7793	-114.577	1480	1143	3	58	469000
42706	3	1.75	1280	16200	1.0	0	0	3	8	1030	250	1976	0	122037	52.9727	-114.261	1160	10565	3	74	340000
42516	3	2.75	2640	4050	1.5	0	0	5	8	1750	890	1926	0	122047	52.8632	-114.471	1920	3600	1	79	1100000
42499	5	2.75	3060	7015	1.0	0	0	5	8	1600	1460	1979	0	122052	52.7352	-114.562	2190	7600	1	70	549900
42502	3	1.0	1660	7210	1.0	0	0	3	7	1100	560	1963	0	122039	52.5694	-114.471	1660	7245	2	51	225000
42615	2	2.25	1430	1210	2.0	0	0	3	8	1340	90	2005	0	122006	52.9065	-114.491	1430	1016	2	69	522500
42544	2	1.5	1580	3680	1.0	0	2	3	8	1280	300	1941	0	122064	52.8062	-114.567	1730	3680	2	65	530000
42672	3	1.0	1190	11120	1.0	0	0	3	6	1190	0	1947	0	122036	52.7987	-114.088	1230	12720	2	55	260000
42656	4	5.5	7080	16573	2.0	0	0	3	12	5760	1320	2008	0	122071	52.8451	-114.414	3140	15996	3	53	4000000
42531	3	1.0	940	10368	1.0	0	0	3	7	940	0	1965	0	122005	52.8908	-114.323	2090	9620	3	70	354000
42637	5	3.75	2800	9900	1.0	0	0	3	7	2800	0	1964	0	122018	52.549	-114.534	1700	13200	2	52	255000
42551	4	2.5	4570	16015	2.0	0	2	3	11	4570	0	1990	0	122019	52.8546	-114.257	4490	17668	1	52	1060000
42496	2	1.0	1640	17335	1.0	0	0	3	7	840	800	1978	0	122045	52.8697	-114.143	2440	17850	3	66	379500
42662	4	2.5	2550	5835	2.0	0	0	3	8	2550	0	1998	0	122008	52.7673	-114.06	2420	5817	1	59	543500
42519	4	1.75	2500	92347	1.0	0	0	4	8	1500	1000	1970	0	122057	52.7645	-114.406	3750	20267	3	80	950000
42662	5	5.25	8010	45517	2.0	1	4	3	12	5990	2020	1999	0	122010	52.9067	-114.401	3430	26788	2	60	5110000
42684	2	1.5	1400	5000	1.0	0	0	4	7	1150	250	1904	0	122026	52.8981	-114.552	1530	4200	2	71	515000
42645	3	1.75	2410	35236	1.0	0	0	3	8	2410	0	1980	2001	122021	52.9951	-114.356	2110	16980	3	73	620000
42693	3	1.5	1280	4031	2.0	0	0	4	6	1280	0	1985	0	122072	52.5642	-114.405	1150	4500	3	68	185000
42624	2	1.0	670	4640	1.0	0	0	3	6	670	0	1943	0	122034	52.76	-114.541	870	4501	3	80	250000
42734	3	1.0	1400	10425	1.0	0	0	4	7	1400	0	1968	0	122040	52.5038	-114.491	1440	10425	2	59	241500
42642	3	1.0	1160	10500	1.0	0	0	4	7	1160	0	1966	0	122033	52.9567	-114.417	1520	10500	1	55	315500
42603	3	2.0	1320	4000	1.0	0	0	4	6	1020	300	1940	0	122051	52.7815	-114.452	2410	6212	1	80	462600
42628	3	2.5	2080	7749	2.0	0	0	3	8	2080	0	1988	0	122011	52.8023	-114.211	2210	7471	3	78	550000
42546	3	2.0	1700	11475	1.0	0	0	5	6	970	730	1945	0	122052	52.7151	-114.528	1560	11475	3	74	225000
42559	2	1.75	1460	7926	1.0	0	0	4	7	1460	0	1987	0	122035	52.5965	-114.282	1680	8206	2	68	237950
42621	4	1.75	3080	6500	1.0	0	0	4	9	1700	1380	1941	0	122032	52.8653	-114.592	2960	5711	2	54	1140000
42706	3	2.25	2510	43995	2.0	0	0	3	8	2510	0	1981	0	122012	52.6845	-114.178	2470	48351	1	51	520000
42537	4	3.5	2650	3060	2.0	0	0	3	9	2060	590	2001	0	122028	52.9035	-114.522	1470	3060	2	79	1010000
42600	4	2.0	1910	7826	1.0	0	0	4	7	1140	770	1973	0	122040	52.5793	-114.496	1540	7826	2	63	253000
42620	4	2.0	2050	8750	1.0	0	0	3	7	1300	750	1967	0	122046	52.6624	-114.361	2050	8750	3	74	300000
42600	2	2.25	1460	1607	2.0	0	0	3	8	1460	0	2007	0	122034	52.7695	-114.559	1460	1826	3	51	309950
42629	1	1.0	640	6350	1.0	0	0	3	5	640	0	1939	0	122007	52.9276	-114.549	1270	6350	1	66	279200
42579	3	2.25	1750	8900	2.0	0	0	4	8	1750	0	1977	0	122046	52.6751	-114.326	1680	7910	1	52	341000
42509	3	1.5	1490	9630	1.0	0	0	4	8	1490	0	1959	0	122058	52.9923	-114.446	1960	10469	2	74	385000
42673	3	2.0	1820	4480	1.0	0	0	5	7	1120	700	1923	0	122004	52.9017	-114.485	1920	4480	3	62	655000
42636	4	2.0	1260	8400	1.0	0	0	3	6	1260	0	1991	0	122068	52.4246	-114.19	1120	8400	3	56	207200
42531	4	2.5	2090	9702	1.0	0	0	5	7	1320	770	1965	0	122038	52.9767	-114.529	1850	7200	1	73	465000
42667	4	1.5	1580	6200	1.0	0	0	3	6	790	790	1944	0	122063	52.7271	-114.43	1320	6499	2	51	159075
42637	4	2.5	2770	7000	1.0	0	0	4	7	1940	830	1979	0	122039	52.5696	-114.446	2140	7684	3	79	355000
42501	3	1.5	2020	11358	1.0	0	0	4	6	1190	830	1956	0	122010	52.8941	-114.375	2370	9520	2	62	465000
42606	4	2.5	2510	8580	2.0	0	0	4	8	2510	0	1991	2012	122018	52.525	-114.56	2290	7809	1	53	330000
42596	3	1.0	1010	3060	1.5	0	0	3	6	1010	0	1904	0	122051	52.7957	-114.475	1330	4590	1	51	345000
42691	3	1.25	2400	6653	3.0	0	2	3	11	2400	0	1992	0	122044	52.8319	-114.48	1910	6653	1	75	1390000
42574	3	1.75	1400	10350	1.0	0	0	4	7	1400	0	1976	0	122015	52.709	-114.322	1780	10457	3	77	305000
42616	3	2.0	3080	17700	1.0	0	0	4	8	1740	1340	1965	0	122031	52.6995	-114.556	2100	15100	1	72	530000
42540	4	2.5	1960	11600	1.0	0	0	5	6	980	980	1931	0	122072	52.5198	-114.412	1160	7685	3	54	215000
42678	3	1.0	1600	1950	2.0	0	0	2	7	1600	0	1906	0	122044	52.8328	-114.502	1310	1138	3	69	302000
42666	4	2.25	2850	7453	2.0	0	0	3	9	2850	0	1991	0	122021	52.9739	-114.364	2700	8468	1	70	540000
42718	4	2.75	2820	8009	2.0	0	0	3	9	2820	0	2001	0	122020	52.83	-114.167	2820	7398	2	60	682000
42536	4	2.75	2800	19168	2.0	0	0	3	10	2800	0	1992	0	122020	52.8211	-114.227	2010	16020	3	64	999000
42692	3	2.5	1930	6180	1.0	0	0	3	7	1330	600	1961	0	122014	52.9781	-114.517	1940	6180	3	68	375000
42559	5	3.25	3320	11340	2.0	0	0	4	8	2480	840	1999	0	122035	52.6204	-114.344	2330	8339	2	74	409124
42586	3	1.0	1220	3400	1.0	0	0	3	7	1060	160	1927	0	122007	52.9075	-114.553	1350	3750	3	51	500000
42686	3	1.0	1330	9620	1.0	0	0	5	6	1330	0	1976	0	122023	52.5474	-114.317	1300	10360	1	61	206990
42561	3	1.5	1480	7000	1.0	0	0	3	7	1000	480	1980	0	122018	52.5166	-114.558	1470	7022	1	57	160000
42498	4	2.75	3720	9450	1.0	0	4	5	10	1960	1760	1962	0	122027	52.7927	-114.346	2900	8605	3	75	1370000
42602	3	1.75	1960	5520	1.0	0	0	4	7	1080	880	1952	0	122032	52.8835	-114.587	1720	5760	2	59	655000
42610	4	2.5	2398	5988	2.0	0	0	3	8	2398	0	2008	0	122042	52.682	-114.394	2370	5988	2	65	400000
42628	2	1.5	1300	2970	1.0	0	0	3	7	990	310	1903	0	122013	52.8533	-114.509	1700	3000	1	62	550000
42516	5	1.0	1410	6400	1.0	0	0	5	7	960	450	1955	0	122043	52.6507	-114.524	1400	6500	1	80	295832
42509	3	2.5	1260	889	3.0	0	0	3	8	1260	0	2008	0	122061	52.8577	-114.535	1340	1324	1	75	479000
42669	3	2.5	2678	6607	2.0	0	0	3	9	2678	0	1998	0	122058	52.968	-114.425	2780	6607	1	73	546200
42713	3	3.25	2670	5108	2.0	0	2	3	9	2670	0	2000	0	122008	52.7642	-114.056	2670	6500	3	64	535000
42505	2	2.0	2260	9604	1.0	0	0	3	9	2260	0	1990	0	122017	53.0018	-114.398	2260	10747	2	63	551000
42637	3	2.0	1820	1358	3.0	0	0	3	9	1820	0	2014	0	122064	52.7733	-114.566	1710	1367	2	58	479950
42685	3	2.0	1340	5670	2.0	0	0	3	6	1340	0	1994	0	122042	52.6798	-114.384	1290	4892	3	61	252000
42607	3	2.5	2370	6752	2.0	0	0	3	8	2370	0	1994	0	122040	52.5003	-114.502	1870	7455	2	61	310000
42538	3	2.0	1260	8092	1.0	0	0	3	7	1260	0	1986	0	122024	52.5935	-114.244	1950	8092	1	63	242000
42543	5	3.0	3190	7081	1.0	0	2	3	9	1890	1300	2013	0	122063	52.739	-114.43	2270	7623	3	64	664950
42705	2	1.0	900	2728	2.0	0	0	3	7	900	0	1998	0	122054	52.8177	-114.488	900	2728	3	71	290000
42691	3	2.5	2930	9280	2.0	0	0	4	10	2930	0	1988	0	122030	52.8635	-114.341	2730	10090	1	64	905000
42601	4	2.5	3070	5936	2.0	0	0	3	9	3070	0	2005	0	122020	52.8202	-114.178	3160	5936	2	60	731000
42670	4	2.5	2440	9727	2.0	0	0	3	9	2440	0	1987	0	122005	52.8913	-114.322	2370	11503	3	54	749500
42648	3	2.5	3400	38400	1.0	0	4	3	8	1870	1530	1955	2015	122050	52.9911	-114.562	3400	24338	3	70	825000
42504	3	2.5	1690	5025	2.0	0	0	3	8	1690	0	2003	0	122018	52.5079	-114.537	2550	5001	2	71	256883
42518	4	2.0	2300	3400	1.5	0	0	5	8	1550	750	1915	0	122007	52.908	-114.551	1670	4200	1	75	619000
42593	3	1.0	1040	7500	1.0	0	0	4	6	1040	0	1954	0	122043	52.6506	-114.506	1270	8000	2	61	172500
42607	3	2.5	1750	4797	2.0	0	0	4	7	1750	0	1991	0	122010	52.9254	-114.389	1750	4293	2	59	575000
42533	4	3.0	2440	9600	2.0	0	0	5	7	2440	0	1961	0	122033	52.9344	-114.39	2290	9600	3	62	589000
42494	4	1.75	2300	11700	1.0	0	0	4	9	1960	340	1977	0	122005	52.8631	-114.284	2840	12000	3	50	615000
42645	2	1.0	1050	8220	1.0	0	0	4	6	780	270	1947	0	122014	52.9898	-114.506	1340	7651	1	72	310000
42497	4	2.5	2280	65836	2.0	0	0	3	8	2280	0	2004	0	122037	52.9537	-114.266	2300	97574	3	65	535000
42643	4	2.25	2180	10754	1.0	0	0	5	7	1100	1080	1954	0	122038	53.0011	-114.531	1810	6929	2	56	315000
42568	4	2.75	3460	11350	1.0	0	4	4	9	1780	1680	1974	0	122027	52.798	-114.343	3200	13874	3	58	1090000
42530	6	1.5	1930	8400	1.0	0	0	3	7	1030	900	1971	0	122052	52.7169	-114.53	1780	9520	1	64	175000
42503	5	2.0	1700	7314	1.0	0	0	3	7	1000	700	1956	0	122059	52.779	-114.495	2000	7176	3	67	337500
42670	2	1.0	1280	9134	1.0	0	0	4	6	640	640	1919	0	122051	52.7641	-114.469	1630	15884	3	65	340000
42603	3	2.25	2110	8000	2.0	0	0	3	8	2110	0	1975	0	122033	52.9611	-114.394	1740	7270	1	70	385000
42585	3	1.75	1850	15170	1.0	0	0	3	7	1850	0	1965	0	122025	52.7291	-113.964	1160	14175	1	53	390000
42721	2	1.0	1180	10200	1.0	0	0	4	7	1180	0	1955	0	122060	52.6658	-114.526	1330	10200	2	50	244000
42596	4	2.5	2060	5607	2.0	0	0	3	7	2060	0	2002	0	122046	52.6665	-114.334	2060	5367	3	77	343888
42719	2	1.0	910	4800	1.0	0	0	4	7	910	0	1923	0	122064	52.7836	-114.567	1450	5000	3	56	422500
42530	4	2.75	1940	6555	2.0	0	0	3	8	1940	0	1990	0	122024	52.6001	-114.231	1840	6912	3	74	392000
42553	3	3.25	3620	4000	2.0	0	0	3	10	2730	890	2005	0	122032	52.8693	-114.593	1910	5000	2	80	1020000
42588	3	1.75	1440	7112	1.0	0	0	3	7	1180	260	1979	0	122033	52.9604	-114.417	1570	9152	2	70	410000
42557	3	1.75	1320	2500	1.0	0	0	3	7	870	450	1918	0	122004	52.8981	-114.495	1580	2750	1	65	530000
42691	3	1.0	1080	5000	1.5	0	0	3	7	1080	0	1953	0	122072	52.5471	-114.409	1470	10600	3	65	219000
42564	4	2.25	2210	11700	2.0	0	0	4	8	2210	0	1967	0	122066	52.5948	-114.474	2040	9000	3	52	336000
42553	2	1.0	860	5040	1.0	0	0	3	7	860	0	1956	0	122007	52.9277	-114.555	1570	5040	3	54	370000
42501	4	4.5	5420	101930	1.0	0	0	3	11	3890	1530	2001	0	122045	52.8861	-114.195	4760	101930	3	59	1230000
42503	3	2.5	2090	7640	1.0	0	0	3	7	1360	730	1962	2014	122038	52.9669	-114.528	2090	7668	2	59	543000
42690	4	1.0	1460	4600	1.0	0	2	3	6	780	680	1946	0	122064	52.796	-114.57	1560	4600	2	74	445000
42659	5	2.25	2500	13500	1.0	0	0	3	7	1850	650	1979	0	122021	52.9864	-114.334	2300	9750	2	53	467000
42533	5	2.75	3320	23760	2.0	0	0	4	8	2190	1130	1975	0	122021	52.9798	-114.336	2520	36720	3	72	622500
42697	4	2.5	2580	4818	2.0	0	0	3	8	2580	0	2005	0	122024	52.5907	-114.228	2570	5386	1	80	379950
42511	3	1.5	2320	7500	1.0	0	0	3	7	2320	0	1976	0	122055	52.9713	-114.169	1480	10000	1	66	307000
42628	4	2.5	3020	6788	2.0	0	0	3	7	3020	0	2002	0	122008	52.7646	-114.071	2640	5325	1	78	530000
42524	3	1.0	1210	7440	1.0	0	0	3	7	1210	0	1949	0	122014	52.9702	-114.513	1120	7440	1	56	324950
42672	4	2.5	2490	11650	1.0	0	0	3	7	1390	1100	1990	0	122060	52.6716	-114.522	2010	10495	1	57	270000
42491	4	1.0	1450	8800	1.0	0	0	4	7	1450	0	1954	0	122027	52.8046	-114.325	1260	8942	2	62	435000
42523	3	1.0	1300	6710	1.0	0	0	4	6	1300	0	1952	0	122057	52.8151	-114.432	1630	9946	1	57	571500
42580	3	2.0	1760	5400	1.0	0	0	5	7	1160	600	1927	0	122028	52.8858	-114.521	1640	5400	3	53	715000
42602	4	2.25	1800	2752	2.0	0	0	3	8	1800	0	2014	0	122034	52.7465	-114.536	1800	2752	2	61	338800
42727	4	2.0	3100	8000	1.5	0	0	5	7	2040	1060	1939	0	122028	52.9152	-114.519	1650	4000	3	65	1000000
42671	3	2.5	2040	9765	2.0	0	0	3	8	2040	0	1985	0	122018	52.539	-114.539	2350	10150	2	70	325900
42686	4	2.75	4110	8400	2.0	0	1	3	9	3130	980	1928	2013	122022	52.947	-114.471	2820	8400	3	55	1200000
42607	3	1.75	1520	9600	1.0	0	0	3	8	1520	0	1966	0	122018	52.5563	-114.555	2060	9600	1	77	240000
42564	4	4.25	3650	5328	1.5	0	0	3	9	2330	1320	1907	2014	122003	52.868	-114.552	1710	3600	1	80	1520000
42616	4	3.0	1540	4140	1.5	0	0	5	7	1540	0	1902	0	122026	52.9028	-114.586	1460	5000	1	59	624000
42512	4	3.0	3680	5854	1.0	0	3	3	10	2060	1620	1967	0	122032	52.8627	-114.585	3140	5000	2	67	980000
42707	3	2.5	1820	6848	1.0	0	0	4	7	1820	0	1953	0	122048	52.8587	-114.397	2080	11700	3	75	875000
42684	3	2.0	1670	11337	1.0	0	1	4	7	1670	0	1959	0	122010	52.8902	-114.378	2210	11337	2	68	555565
42497	4	2.0	1910	6960	1.5	0	0	5	8	1910	0	1941	0	122028	52.9193	-114.538	1360	3300	1	63	835000
42595	2	1.0	1070	4500	1.0	0	0	3	7	1070	0	1937	0	122006	52.9102	-114.48	1320	4465	3	54	415000
42616	3	2.5	1484	1761	3.0	0	0	3	7	1484	0	2003	0	122006	52.9144	-114.507	1484	4320	1	56	365000
42658	5	2.5	2344	8000	1.0	0	0	4	8	1560	784	1976	0	122018	52.5485	-114.567	2344	8000	3	61	355000
42498	5	1.75	2320	8100	1.0	0	0	4	7	1160	1160	1956	0	122031	52.6931	-114.531	1410	7271	3	75	315000
42553	3	2.5	3316	11447	2.0	0	0	3	9	3316	0	1986	0	122018	52.5336	-114.53	3000	11447	1	63	490600
42659	5	2.5	2870	4712	2.0	0	0	3	9	2870	0	2014	0	122027	52.7763	-114.372	2870	6768	2	59	760369
42544	4	3.0	3580	35261	1.5	0	0	3	10	3580	0	1985	0	122021	52.9877	-114.324	3540	36750	2	57	925000
42643	3	1.0	1400	9000	1.0	0	0	5	7	1400	0	1959	0	122015	52.7322	-114.335	1440	8400	2	64	320000
42538	2	2.5	1430	923	3.0	0	0	3	8	1410	20	2008	0	122028	52.8983	-114.545	1620	1505	2	65	485000
42496	5	2.25	2060	8632	1.0	0	0	3	7	1030	1030	1962	0	122052	52.7177	-114.525	1010	11680	1	60	255000
42713	3	2.25	1620	997	2.5	0	0	3	8	1540	80	2012	0	122012	52.7694	-114.217	1620	1068	3	64	450000
42561	3	1.0	1170	1105	1.0	0	0	3	7	1170	0	1965	0	122064	52.7748	-114.565	1380	1399	1	51	370000
42648	4	2.5	3200	36276	2.0	0	0	3	9	3200	0	1993	0	122045	52.8604	-114.184	2930	33171	1	79	737500
42670	4	2.75	2550	4950	2.0	0	0	3	9	2550	0	1989	0	122015	52.7602	-114.337	2670	7796	2	57	669888
42536	5	2.5	2340	4500	2.0	0	0	3	7	2340	0	2009	0	122015	52.7211	-114.344	2190	4500	1	66	429000
42557	3	2.5	2370	4200	2.0	0	0	3	8	2370	0	2014	0	122024	52.6006	-114.207	2370	4200	3	71	351999
42571	3	2.75	2190	11060	1.0	0	0	4	7	1610	580	1973	0	122010	52.9193	-114.398	2020	8588	2	70	700000
42566	4	1.75	2170	9525	1.0	0	0	3	8	2170	0	1960	0	122057	52.7985	-114.407	1910	9525	3	71	842000
42595	4	1.75	1700	9000	1.0	0	0	3	7	1700	0	1967	0	122033	52.9608	-114.37	1930	7818	2	53	423000
42508	3	1.0	1290	189486	1.0	0	0	4	7	1290	0	1960	0	122023	52.5656	-114.347	2370	98881	3	55	359950
42643	3	2.5	1440	3060	2.0	0	0	3	7	1440	0	2003	0	122045	52.9121	-114.225	1650	3060	2	51	421200
42606	3	1.5	1800	9216	1.0	0	0	4	7	1800	0	1950	0	122039	52.5039	-114.439	1400	10022	2	51	237000
42607	4	2.75	3140	7258	2.0	0	1	3	10	3140	0	2006	0	122033	52.9364	-114.422	2990	13600	3	54	920000
42677	4	2.25	1880	6160	2.0	0	0	3	7	1880	0	1993	0	122018	52.5514	-114.537	1580	6405	2	65	272000
42713	3	1.0	1010	9750	1.0	0	0	5	7	1010	0	1969	0	122035	52.5544	-114.334	1230	9750	3	70	202000
42725	4	2.75	3430	13907	2.0	0	0	3	11	3430	0	1995	0	122020	52.8179	-114.183	3250	13851	3	73	750000
42682	3	2.5	2470	9226	2.0	0	0	3	9	2470	0	1991	0	122021	52.9739	-114.36	2820	11013	1	62	607000
42510	4	1.0	1310	5200	1.5	0	0	3	6	1160	150	1945	0	122064	52.7684	-114.56	1090	5180	1	76	200000
42536	4	2.25	2170	7737	2.0	0	0	3	8	2170	0	1987	0	122019	52.867	-114.219	1850	8869	1	50	566000
42615	4	2.25	2530	24700	2.0	0	0	3	7	2530	0	1974	0	122067	52.6239	-114.367	2650	24700	2	68	340000
42592	3	2.75	2300	8000	1.0	0	0	3	7	1430	870	1965	0	122040	52.5593	-114.496	2070	10200	1	55	420000
42491	3	2.5	1770	2875	2.0	0	0	3	8	1770	0	1990	0	122009	52.7931	-114.587	1770	3833	3	68	439950
42637	4	1.75	1580	6396	1.0	0	0	4	6	790	790	1945	0	122064	52.7678	-114.559	1180	6396	1	76	359000
42559	4	2.5	1980	6660	2.0	0	0	4	7	1980	0	1974	0	122033	52.9458	-114.357	1980	7150	3	62	463000
42586	3	1.0	1400	9450	1.0	0	0	4	7	1060	340	1955	0	122053	52.7351	-114.384	1400	8108	2	78	279000
42585	6	2.0	1900	8057	1.0	0	0	4	7	1170	730	1959	0	122038	52.992	-114.525	2090	8626	3	56	375000
42589	4	2.25	2880	8882	2.0	0	0	4	8	2480	400	1965	0	122006	52.9299	-114.474	2460	9610	2	50	725000
42623	4	2.25	1910	5120	1.0	0	0	3	8	1300	610	1954	0	122032	52.8834	-114.599	1810	5153	1	56	650000
42565	3	1.5	1800	4700	1.0	0	0	3	7	1200	600	1941	0	122007	52.9158	-114.575	1580	4700	2	70	607500
42698	3	1.75	2130	4400	1.0	0	0	3	7	1430	700	1922	0	122013	52.8717	-114.515	1710	3300	2	74	675000
42558	2	1.0	1060	3040	1.0	0	0	3	7	860	200	1924	0	122028	52.9025	-114.519	1470	3814	1	78	480000
42564	3	2.5	1640	3804	2.0	0	0	3	8	1640	0	1998	0	122044	52.8403	-114.49	1440	3230	1	77	602000
42544	2	1.0	650	5400	1.0	0	0	3	6	650	0	1950	0	122044	52.8485	-114.485	1310	4906	1	50	295000
42678	2	1.0	890	3271	1.0	0	0	4	6	890	0	1918	0	122009	52.7931	-114.571	1190	5175	2	64	409000
42511	2	1.0	940	8532	1.0	0	0	4	7	940	0	1959	0	122031	52.7114	-114.533	1050	8100	1	79	249950
42579	3	2.0	1260	1125	2.0	0	0	3	7	810	450	2011	0	122034	52.7562	-114.551	1260	1172	2	78	249000
42530	4	2.5	1930	9643	2.0	0	0	4	7	1930	0	1992	0	122067	52.6365	-114.37	1930	7525	1	52	315000
42593	5	2.75	3160	10059	2.0	0	0	3	10	1740	1420	1978	0	122017	52.9777	-114.407	3120	11557	3	70	540000
42720	3	1.0	1180	13650	1.0	0	0	4	7	1180	0	1967	0	122046	52.6851	-114.344	1460	11730	3	78	255000
42629	2	2.75	1590	20917	1.5	0	0	3	5	1590	0	1920	0	122039	52.5086	-114.44	1310	6000	2	59	199950
42609	3	1.75	1810	34500	1.0	0	0	3	8	1230	580	1980	0	122066	52.6007	-114.465	2090	9735	2	52	299500
42519	3	2.25	1490	4522	2.0	0	0	3	7	1490	0	2009	0	122058	52.9911	-114.423	1580	4667	3	78	365250
42592	2	1.5	1076	1060	3.0	0	0	3	7	1076	0	2006	0	122022	52.9467	-114.488	1076	1060	1	63	290000
42609	4	1.75	2080	8750	1.0	0	0	4	8	1330	750	1967	0	122066	52.6049	-114.481	1790	8750	1	67	300000
42715	4	2.5	2650	9301	2.0	0	0	3	9	2650	0	2001	0	122039	52.5777	-114.461	2730	8688	1	56	429000
42687	6	2.0	1870	6969	1.0	0	0	4	7	1870	0	1968	0	122012	52.7642	-114.226	1500	6969	2	62	380000
42645	4	2.5	1850	1836	2.0	0	0	3	7	1600	250	2005	0	122011	52.7829	-114.186	1770	2236	3	51	476100
42638	4	2.75	3190	5408	2.0	0	0	3	9	3190	0	2005	0	122020	52.8203	-114.178	3160	5773	1	73	722000
42672	3	2.25	2640	7544	1.0	0	0	3	10	2640	0	1995	0	122048	52.8524	-114.385	2650	7904	1	52	1220000
42531	3	2.0	1640	5280	1.5	0	0	5	6	1640	0	1910	0	122072	52.5389	-114.403	1160	7875	2	58	234000
42572	4	2.5	1850	11250	1.5	0	0	3	7	1210	640	1981	0	122019	52.8564	-114.252	1650	7623	1	57	470000
42637	3	1.0	1350	14212	1.0	0	0	4	6	1350	0	1981	0	122045	52.8906	-114.25	1520	14404	3	75	335000
42601	3	2.5	4190	9624	2.0	0	0	3	10	4190	0	1999	0	122027	52.7942	-114.317	3650	8321	2	60	1150000
42495	4	1.75	1840	10720	1.0	0	0	3	7	960	880	1958	0	122029	52.8374	-114.315	1840	9044	1	64	404000
42693	3	2.25	2450	6500	2.0	0	0	4	8	2450	0	1985	0	122065	52.6039	-114.362	2200	6865	1	67	329000
42523	3	1.0	1030	9120	1.0	0	0	3	7	1030	0	1961	0	122066	52.5907	-114.481	1470	10220	3	50	223000
42553	4	2.5	2020	4350	2.0	0	0	5	9	1730	290	1943	0	122032	52.8803	-114.6	1620	5800	3	56	554729
42502	3	2.5	2010	14298	2.0	0	0	3	7	2010	0	1977	0	122069	52.7369	-114.662	2010	14298	3	72	350000
42526	3	1.75	1370	9900	1.0	0	0	4	7	1370	0	1983	0	122040	52.4875	-114.502	1490	9600	2	79	320000
42566	3	1.75	2340	6750	1.5	0	0	5	7	1620	720	1914	0	122028	52.9256	-114.525	1410	3388	2	51	645000
42533	2	2.0	2280	641203	2.0	0	0	3	9	2280	0	1990	0	122069	52.6425	-114.645	2030	224334	2	70	849900
42514	4	3.5	2630	3435	1.5	0	3	3	7	1640	990	1984	0	122070	52.6655	-114.462	1920	2435	1	62	325000
42648	3	2.0	1370	7200	1.0	0	0	3	7	1130	240	1926	1955	122022	52.9629	-114.498	1300	7208	2	71	377500
42594	4	2.5	2080	7000	1.0	0	0	4	8	1400	680	1989	0	122046	52.6552	-114.353	2090	7082	3	62	330000
42545	3	2.5	1860	3730	2.0	0	0	3	8	1860	0	2012	0	122055	52.9742	-114.174	2110	4509	3	51	309620
42518	5	2.0	1930	9747	1.0	0	0	4	7	1020	910	1962	0	122058	53.0043	-114.425	2040	9370	3	59	400000
42529	3	1.0	1590	13000	1.5	0	0	3	6	1590	0	1944	0	122031	52.7089	-114.536	1460	8400	3	74	235000
42523	3	1.0	1110	7962	1.0	0	0	3	7	1110	0	1962	0	122052	52.7335	-114.55	1200	8094	3	76	210000
42547	4	2.5	3000	9793	2.0	0	0	3	7	3000	0	2002	0	122024	52.5955	-114.218	1890	7557	3	56	394000
42558	3	1.0	1060	7920	1.0	0	0	4	7	1060	0	1968	0	122034	52.7949	-114.548	1060	7457	3	74	326500
42656	5	3.0	2800	5700	2.0	0	0	3	8	2800	0	2014	0	122015	52.7269	-114.335	2910	5349	1	71	639983
42651	3	2.25	1980	7200	1.0	0	0	3	8	1300	680	1964	0	122050	52.9925	-114.55	1820	8250	3	59	355000
42559	4	3.5	4440	10660	2.0	0	0	3	11	4440	0	2003	0	122015	52.7594	-114.327	4390	9976	3	57	1040000
42683	4	2.5	3940	4407	2.0	0	0	4	8	2620	1320	1921	0	122047	52.8674	-114.489	1790	4407	3	59	1200000
42686	3	2.0	1270	7198	1.5	0	0	3	7	1270	0	1916	2013	122068	52.4386	-114.186	1160	7198	3	64	247000
42498	3	2.0	1920	8075	1.0	0	0	4	7	1510	410	1969	0	122018	52.5392	-114.565	1920	7826	1	62	260000
42623	3	2.75	1810	3292	2.0	0	0	3	8	1810	0	2014	0	122008	52.7464	-114.067	1810	2769	2	65	384205
42505	4	3.5	1850	6519	2.0	0	0	3	7	1130	720	1986	0	122018	52.5387	-114.544	1280	6664	3	69	248000
42519	3	1.75	2580	11000	1.0	0	0	4	7	1290	1290	1951	0	122027	52.7946	-114.371	2280	17643	2	60	459900
42600	2	2.0	1520	1020	3.0	0	0	3	7	1520	0	1999	0	122038	52.9592	-114.533	1500	1245	2	78	307300
42533	4	2.5	3670	54450	2.0	0	0	3	10	3670	0	1999	0	122019	52.8511	-114.206	2900	49658	3	51	883000
42603	5	2.75	1990	3750	1.5	0	0	4	7	1990	0	1913	0	122026	52.9033	-114.548	1820	5000	1	56	852000
42606	2	1.0	1390	5562	1.0	0	0	4	7	1010	380	1913	0	122003	52.8722	-114.55	1590	3600	1	50	608000
